player_id,net_transfers_delta,price_change,timestamp
1,9,0.0,2025-12-26_04-49-05
2,4,0.0,2025-12-26_04-49-05
3,0,0.0,2025-12-26_04-49-05
4,4,0.0,2025-12-26_04-49-05
5,-169,0.0,2025-12-26_04-49-05
6,343,0.0,2025-12-26_04-49-05
7,315,0.0,2025-12-26_04-49-05
8,426,0.0,2025-12-26_04-49-05
9,0,0.0,2025-12-26_04-49-05
10,-59,0.0,2025-12-26_04-49-05
11,-251,0.0,2025-12-26_04-49-05
13,4,0.0,2025-12-26_04-49-05
14,0,0.0,2025-12-26_04-49-05
15,-2,0.0,2025-12-26_04-49-05
16,-205,0.0,2025-12-26_04-49-05
17,-3,0.0,2025-12-26_04-49-05
18,-26,0.0,2025-12-26_04-49-05
19,-32,0.0,2025-12-26_04-49-05
20,158,0.0,2025-12-26_04-49-05
21,1877,0.0,2025-12-26_04-49-05
22,-277,0.0,2025-12-26_04-49-05
23,0,0.0,2025-12-26_04-49-05
24,-1,0.0,2025-12-26_04-49-05
25,-2,0.0,2025-12-26_04-49-05
26,-25,0.0,2025-12-26_04-49-05
28,0,0.0,2025-12-26_04-49-05
29,0,0.0,2025-12-26_04-49-05
30,-1,0.0,2025-12-26_04-49-05
31,-1,0.0,2025-12-26_04-49-05
266,-970,0.0,2025-12-26_04-49-05
662,-4,0.0,2025-12-26_04-49-05
666,-35,0.0,2025-12-26_04-49-05
700,-2,0.0,2025-12-26_04-49-05
711,0,0.0,2025-12-26_04-49-05
725,-367,0.0,2025-12-26_04-49-05
759,0,0.0,2025-12-26_04-49-05
32,-19,0.0,2025-12-26_04-49-05
33,-7,0.0,2025-12-26_04-49-05
34,0,0.0,2025-12-26_04-49-05
35,0,0.0,2025-12-26_04-49-05
36,-270,0.0,2025-12-26_04-49-05
37,-39,0.0,2025-12-26_04-49-05
38,-79,0.0,2025-12-26_04-49-05
39,6,0.0,2025-12-26_04-49-05
40,-1,0.0,2025-12-26_04-49-05
41,-24,0.0,2025-12-26_04-49-05
42,-2,0.0,2025-12-26_04-49-05
43,-26,0.0,2025-12-26_04-49-05
44,-10,0.0,2025-12-26_04-49-05
45,-1,0.0,2025-12-26_04-49-05
46,-1,0.0,2025-12-26_04-49-05
47,2807,0.0,2025-12-26_04-49-05
48,1,0.0,2025-12-26_04-49-05
49,0,0.0,2025-12-26_04-49-05
50,-32,0.0,2025-12-26_04-49-05
51,0,0.0,2025-12-26_04-49-05
53,-31,0.0,2025-12-26_04-49-05
54,18,0.0,2025-12-26_04-49-05
55,-1,0.0,2025-12-26_04-49-05
56,0,0.0,2025-12-26_04-49-05
57,0,0.0,2025-12-26_04-49-05
58,11,0.0,2025-12-26_04-49-05
59,22,0.0,2025-12-26_04-49-05
60,2,0.0,2025-12-26_04-49-05
61,0,0.0,2025-12-26_04-49-05
62,0,0.0,2025-12-26_04-49-05
63,2,0.0,2025-12-26_04-49-05
64,-185,0.0,2025-12-26_04-49-05
65,-1,0.0,2025-12-26_04-49-05
389,-2,0.0,2025-12-26_04-49-05
456,4,0.0,2025-12-26_04-49-05
677,-2,0.0,2025-12-26_04-49-05
688,3,0.0,2025-12-26_04-49-05
701,0,0.0,2025-12-26_04-49-05
702,0,0.0,2025-12-26_04-49-05
