player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status,snapshot_date,net_transfers_delta,price_change,velocity,trend_score
1,David Raya Martín,Raya,Arsenal,6.0,35.2,23973,73769,3.7,1620,a,2025-12-30,-1132,0.0,-1132.0,-1132.0
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,4.1,0.4,314,631,0.0,0,a,2025-12-30,-3,0.0,-567.5,-849.75
3,Karl Hein,Hein,Arsenal,4.0,0.2,0,258,0.0,0,u,2025-12-30,-6,0.0,-380.3333333333333,-693.2777777777778
4,Tommy Setford,Setford,Arsenal,3.9,0.4,1381,755,0.0,0,a,2025-12-30,12,0.0,1.0,-519.7083333333334
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,6.3,14.6,258672,13274,0.2,1009,a,2025-12-30,4227,0.0,1411.0,-133.56666666666666
6,William Saliba,Saliba,Arsenal,5.9,11.7,50612,20147,1.7,1084,a,2025-12-30,509,0.0,1582.6666666666667,409.3666666666667
7,Riccardo Calafiori,Calafiori,Arsenal,5.7,9.4,5849,112307,2.3,1256,d,2025-12-30,-2006,0.0,910.0,704.8666666666667
8,Jurriën Timber,J.Timber,Arsenal,6.4,28.1,13369,549896,2.3,1377,d,2025-12-30,-9365,0.0,-3620.6666666666665,56.80000000000009
9,Jakub Kiwior,Kiwior,Arsenal,5.4,0.0,0,22,0.0,0,u,2025-12-30,0,0.0,-3790.3333333333335,-701.4666666666666
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,5.1,1.6,2041,6879,0.5,265,a,2025-12-30,-93,0.0,-3152.6666666666665,-1614.2
11,Benjamin White,White,Arsenal,5.1,0.7,30,26803,2.7,280,i,2025-12-30,0,0.0,-31.0,-1936.9333333333332
13,Brayden Clarke,Clarke,Arsenal,3.8,0.6,867,1399,0.0,0,a,2025-12-30,-1,0.0,-31.33333333333333,-2125.2
14,Maldini Kacurri,Kacurri,Arsenal,3.9,0.1,0,87,0.0,0,u,2025-12-30,-1,0.0,-0.6666666666666666,-1401.1999999999998
15,Josh Nichols,Nichols,Arsenal,3.8,0.2,178,361,0.0,0,a,2025-12-30,-4,0.0,-2.0,-643.5333333333332
16,Bukayo Saka,Saka,Arsenal,10.3,21.0,54456,111234,6.0,1238,a,2025-12-30,-1604,0.0,-536.3333333333334,-120.26666666666658
17,Martin Ødegaard,Ødegaard,Arsenal,7.8,1.8,17667,3609,3.3,624,a,2025-12-30,219,0.0,-463.0,-206.6666666666666
18,Noni Madueke,Madueke,Arsenal,6.8,0.7,956,6108,0.8,420,a,2025-12-30,-100,0.0,-495.0,-299.3999999999999
19,Gabriel Martinelli Silva,Martinelli,Arsenal,6.8,0.9,1264,3295,1.2,408,a,2025-12-30,-14,0.0,35.0,-292.2666666666666
20,Leandro Trossard,Trossard,Arsenal,6.9,1.0,7427,12579,2.0,952,a,2025-12-30,-62,0.0,-58.66666666666666,-303.59999999999997
21,Declan Rice,Rice,Arsenal,7.2,26.2,144640,56063,5.2,1515,a,2025-12-30,1197,0.0,373.6666666666667,-121.59999999999991
22,Mikel Merino Zazón,Merino,Arsenal,5.8,2.7,8530,54521,4.5,849,a,2025-12-30,-855,0.0,93.33333333333331,-10.333333333333247
23,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,5.4,0.0,0,4,0.0,0,u,2025-12-30,0,0.0,114.0,111.46666666666674
24,Christian Nørgaard,Nørgaard,Arsenal,5.1,0.1,183,222,0.0,14,a,2025-12-30,1,0.0,-284.6666666666667,47.53333333333342
25,Ethan Nwaneri,Nwaneri,Arsenal,5.1,0.1,107,239,0.0,165,a,2025-12-30,-3,0.0,-0.6666666666666666,59.133333333333404
26,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,5.2,2.1,3359,10903,1.8,1500,a,2025-12-30,-145,0.0,-49.0,-25.399999999999913
28,Ismeal Kabia,Kabia,Arsenal,4.5,0.1,0,74,0.0,0,u,2025-12-30,-1,0.0,-49.66666666666666,-53.99999999999991
29,Albert Sambi Lokonga,Sambi,Arsenal,4.5,0.1,0,20,0.0,0,u,2025-12-30,0,0.0,-48.66666666666666,-86.53333333333325
30,Kai Havertz,Havertz,Arsenal,7.3,0.3,126,138,0.0,30,d,2025-12-30,1,0.0,0.0,-29.599999999999902
31,Gabriel Fernando de Jesus,G.Jesus,Arsenal,6.4,0.2,1463,3197,0.5,53,a,2025-12-30,-21,0.0,-6.666666666666667,-30.79999999999991
266,Eberechi Eze,Eze,Arsenal,7.5,12.3,6865,227577,0.8,991,a,2025-12-30,-3516,0.0,-1178.6666666666667,-256.73333333333323
