player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status,snapshot_date,net_transfers_delta,price_change,velocity,trend_score
1,David Raya Martín,Raya,Arsenal,6.0,35.6,19075,52471,3.7,1620,a,2025-12-29,-5548,0.0,-5548.0,-5548.0
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,4.1,0.4,238,479,0.0,0,a,2025-12-29,-22,0.0,-2785.0,-4166.5
3,Karl Hein,Hein,Arsenal,4.0,0.2,0,199,0.0,0,u,2025-12-29,-19,0.0,-1863.0,-3398.6666666666665
4,Tommy Setford,Setford,Arsenal,3.9,0.3,1027,575,0.0,0,a,2025-12-29,73,0.0,10.666666666666666,-2546.3333333333335
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,6.2,14.0,187695,11122,0.2,1009,a,2025-12-29,32235,0.0,10763.0,115.53333333333322
6,William Saliba,Saliba,Arsenal,5.9,11.6,37967,14521,1.7,1084,a,2025-12-29,2521,0.0,11609.666666666666,3547.0666666666666
7,Riccardo Calafiori,Calafiori,Arsenal,5.7,9.7,5408,81333,2.3,1256,d,2025-12-29,-11314,0.0,7814.0,5666.866666666667
8,Jurriën Timber,J.Timber,Arsenal,6.5,29.7,12303,404032,2.3,1377,d,2025-12-29,-59206,0.0,-22666.33333333333,1506.2000000000007
9,Jakub Kiwior,Kiwior,Arsenal,5.4,0.0,0,21,0.0,0,u,2025-12-29,-3,0.0,-23507.666666666668,-3197.4666666666662
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,5.1,1.6,1597,4948,0.5,265,a,2025-12-29,-558,0.0,-19922.33333333333,-9334.533333333331
11,Benjamin White,White,Arsenal,5.2,0.7,26,19793,2.7,280,i,2025-12-29,0,0.0,-187.0,-11693.866666666665
13,Brayden Clarke,Clarke,Arsenal,3.8,0.5,633,1063,0.0,0,a,2025-12-29,-35,0.0,-197.66666666666663,-13296.199999999997
14,Maldini Kacurri,Kacurri,Arsenal,3.9,0.1,0,72,0.0,0,u,2025-12-29,-9,0.0,-14.666666666666666,-8765.866666666665
15,Josh Nichols,Nichols,Arsenal,3.8,0.2,129,277,0.0,0,a,2025-12-29,-14,0.0,-19.33333333333333,-4068.1999999999994
16,Bukayo Saka,Saka,Arsenal,10.3,21.3,43329,77291,6.0,1238,a,2025-12-29,-8056,0.0,-2693.0,-622.3333333333333
17,Martin Ødegaard,Ødegaard,Arsenal,7.8,1.8,13873,2622,3.3,624,a,2025-12-29,1002,0.0,-2356.0,-1056.1333333333332
18,Noni Madueke,Madueke,Arsenal,6.8,0.7,806,4611,0.8,420,a,2025-12-29,-474,0.0,-2509.333333333333,-1518.4666666666665
19,Gabriel Martinelli Silva,Martinelli,Arsenal,6.8,0.9,866,2568,1.2,408,a,2025-12-29,-150,0.0,126.0,-1490.3333333333333
20,Leandro Trossard,Trossard,Arsenal,6.9,1.0,5489,9247,2.0,952,a,2025-12-29,-402,0.0,-342.0,-1554.8666666666663
21,Declan Rice,Rice,Arsenal,7.2,26.2,111632,40227,5.2,1515,a,2025-12-29,7128,0.0,2192.0,-577.8666666666666
22,Mikel Merino Zazón,Merino,Arsenal,5.9,2.8,6888,40910,4.5,849,a,2025-12-29,-4511,0.0,738.3333333333334,41.00000000000007
23,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,5.4,0.0,0,4,0.0,0,u,2025-12-29,0,0.0,872.3333333333334,717.3333333333334
24,Christian Nørgaard,Nørgaard,Arsenal,5.1,0.1,142,179,0.0,14,a,2025-12-29,-11,0.0,-1507.3333333333333,390.6666666666667
25,Ethan Nwaneri,Nwaneri,Arsenal,5.1,0.1,88,193,0.0,165,a,2025-12-29,-7,0.0,-6.0,457.8666666666667
26,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,5.2,2.2,2536,8122,1.8,1500,a,2025-12-29,-783,0.0,-267.0,-33.9333333333333
28,Ismeal Kabia,Kabia,Arsenal,4.5,0.1,0,60,0.0,0,u,2025-12-29,-3,0.0,-264.3333333333333,-234.46666666666664
29,Albert Sambi Lokonga,Sambi,Arsenal,4.5,0.1,0,17,0.0,0,u,2025-12-29,-1,0.0,-262.3333333333333,-461.4
30,Kai Havertz,Havertz,Arsenal,7.3,0.3,84,122,0.0,30,d,2025-12-29,12,0.0,2.6666666666666665,-159.40000000000003
31,Gabriel Fernando de Jesus,G.Jesus,Arsenal,6.4,0.2,1189,2445,0.5,53,a,2025-12-29,-199,0.0,-62.66666666666666,-170.73333333333335
266,Eberechi Eze,Eze,Arsenal,7.5,12.8,5495,175315,0.8,991,a,2025-12-29,-19752,0.0,-6646.333333333333,-1446.6
662,Cristhian Mosquera,Mosquera,Arsenal,5.4,0.1,11,240,0.3,429,i,2025-12-29,0,0.0,-6650.333333333333,-2723.8
666,Viktor Gyökeres,Gyökeres,Arsenal,8.8,9.9,3684,24586,1.8,1085,a,2025-12-29,-2336,0.0,-7362.666666666667,-4143.866666666667
700,Max Dowman,Dowman,Arsenal,4.3,0.4,835,1900,0.0,27,i,2025-12-29,0,0.0,-778.6666666666666,-4300.133333333333
711,Andre Harriman-Annous,Harriman-Annous,Arsenal,4.5,0.0,18,33,0.0,0,a,2025-12-29,-1,0.0,-779.0,-4443.4
725,Piero Hincapié,Hincapie,Arsenal,5.5,2.3,5482,29424,4.5,653,a,2025-12-29,-4669,0.0,-1556.6666666666667,-3425.466666666667
759,Marli Salmon,Salmon,Arsenal,4.0,0.0,52,73,0.0,0,a,2025-12-29,1,0.0,-1556.3333333333333,-2406.666666666667
32,Emiliano Martínez Romero,Martinez,Aston Villa,5.0,3.1,7950,7893,2.7,1260,a,2025-12-29,-295,0.0,-1654.3333333333333,-1265.0
33,Marco Bizot,M.Bizot,Aston Villa,4.2,0.4,106,697,0.3,360,a,2025-12-29,-86,0.0,-126.66666666666669,-1134.6
34,Joe Gauci,Gauci,Aston Villa,4.0,0.1,0,129,0.0,0,u,2025-12-29,-13,0.0,-131.33333333333334,-1005.0666666666666
35,Filip Marschall,Marschall,Aston Villa,4.0,0.0,0,9,0.0,0,u,2025-12-29,0,0.0,-33.0,-700.3333333333333
36,Matty Cash,Cash,Aston Villa,4.9,10.7,8454,249693,3.7,1592,s,2025-12-29,0,0.0,-4.333333333333333,-389.9333333333333
37,Lucas Digne,Digne,Aston Villa,4.5,1.6,3031,8179,1.8,1009,a,2025-12-29,-722,0.0,-240.66666666666663,-107.2
38,Ezri Konsa Ngoyo,Konsa,Aston Villa,4.4,7.4,10726,17587,3.0,1505,a,2025-12-29,-1497,0.0,-739.6666666666666,-229.8
39,Ian Maatsen,Maatsen,Aston Villa,4.2,0.5,2179,1255,1.3,603,a,2025-12-29,95,0.0,-708.0,-345.1333333333333
40,Tyrone Mings,Mings,Aston Villa,4.3,0.6,35,756,0.0,497,d,2025-12-29,0,0.0,-467.3333333333333,-432.0
41,Pau Torres,Pau,Aston Villa,4.3,0.3,37,3583,1.7,952,d,2025-12-29,0,0.0,31.666666666666668,-424.7999999999999
42,Andrés García,A.García,Aston Villa,3.9,0.2,237,493,0.0,0,a,2025-12-29,-26,0.0,-8.666666666666666,-378.4
43,Álex Moreno Lopera,Alex Moreno,Aston Villa,4.0,1.8,0,2400,0.0,0,u,2025-12-29,-353,0.0,-126.33333333333331,-255.7333333333333
44,Lamare Bogarde,Bogarde,Aston Villa,4.0,0.5,758,1418,0.7,327,a,2025-12-29,-90,0.0,-156.33333333333334,-145.4
45,Lino da Cruz Sousa,Sousa,Aston Villa,3.9,0.3,152,342,0.0,0,a,2025-12-29,-26,0.0,-156.33333333333334,-83.2
46,Yasin Özcan,Yasin,Aston Villa,4.0,0.1,0,88,0.0,0,u,2025-12-29,-5,0.0,-40.333333333333336,-97.6
47,Morgan Rogers,Rogers,Aston Villa,7.4,22.8,230996,56645,7.0,1606,a,2025-12-29,10935,0.0,3634.6666666666665,631.0666666666666
48,Youri Tielemans,Tielemans,Aston Villa,5.9,0.8,5977,2122,3.5,871,a,2025-12-29,373,0.0,3767.6666666666665,1409.8666666666666
49,Leon Bailey,Bailey,Aston Villa,5.5,0.1,0,35,0.0,0,u,2025-12-29,-4,0.0,3768.0,2194.733333333333
50,Emiliano Buendía Stati,Buendía,Aston Villa,5.3,0.4,1374,3831,2.2,619,a,2025-12-29,-303,0.0,22.0,2230.4
51,Samuel Iling-Junior,Iling Jr,Aston Villa,5.5,0.0,0,4,0.0,0,u,2025-12-29,-1,0.0,-102.66666666666669,2217.9333333333334
53,Donyell Malen,Malen,Aston Villa,5.1,0.8,1409,5378,2.2,587,a,2025-12-29,-541,0.0,-281.6666666666667,1434.6666666666665
54,John McGinn,McGinn,Aston Villa,5.4,0.7,3347,4105,3.3,1375,a,2025-12-29,-184,0.0,-242.0,632.7333333333333
55,Ross Barkley,Barkley,Aston Villa,4.8,0.0,9,72,0.2,114,i,2025-12-29,0,0.0,-241.66666666666663,-169.2
56,Enzo Barrenechea,Barrenechea,Aston Villa,5.0,0.0,0,0,0.0,0,u,2025-12-29,0,0.0,-61.333333333333336,-185.86666666666667
57,Lewis Dobbin,Dobbin,Aston Villa,5.0,0.0,0,10,0.0,0,u,2025-12-29,0,0.0,0.0,-165.33333333333334
58,Boubacar Kamara,Kamara,Aston Villa,4.9,0.6,1535,12350,4.5,1239,s,2025-12-29,0,0.0,0.0,-109.0
59,Amadou Onana,Onana,Aston Villa,4.8,0.8,3707,3063,3.5,841,a,2025-12-29,64,0.0,21.33333333333333,-56.33333333333333
60,Ben Broggio,Broggio,Aston Villa,4.5,0.3,384,605,0.0,0,a,2025-12-29,-24,0.0,13.333333333333334,-5.333333333333334
61,Leander Dendoncker,Dendoncker,Aston Villa,4.5,0.1,0,69,0.0,0,u,2025-12-29,-13,0.0,9.0,8.733333333333333
62,Jamaldeen Jimoh-Aloba,Jimoh-Aloba,Aston Villa,4.5,0.1,79,112,0.0,0,a,2025-12-29,-9,0.0,-15.333333333333334,5.666666666666666
63,Kadan Young,Young,Aston Villa,4.3,0.7,2088,1997,0.0,0,a,2025-12-29,21,0.0,-0.3333333333333333,5.6
64,Ollie Watkins,Watkins,Aston Villa,8.5,7.4,39007,13071,6.3,1299,a,2025-12-29,2085,0.0,699.0,141.13333333333333
65,Zépiqueno Redmond,Redmond,Aston Villa,4.5,0.3,0,237,0.0,0,u,2025-12-29,-28,0.0,692.6666666666666,277.0
389,Harvey Elliott,Elliott,Aston Villa,5.2,0.2,20,424,0.0,97,d,2025-12-29,-44,0.0,671.0,409.4
456,Jadon Sancho,Sancho,Aston Villa,5.8,0.2,541,287,0.5,157,a,2025-12-29,50,0.0,-7.333333333333333,411.0
677,Evann Guessand,Guessand,Aston Villa,6.2,0.0,3,157,1.5,511,n,2025-12-29,-13,0.0,-2.333333333333333,410.5999999999999
688,James Wright,Wright,Aston Villa,3.9,0.6,763,1035,0.0,0,a,2025-12-29,-40,0.0,-1.0,270.6
701,Triston Rowe,Rowe,Aston Villa,4.0,0.1,0,51,0.0,0,u,2025-12-29,-2,0.0,-18.33333333333333,128.4
702,Bradley Burrowes,Burrowes,Aston Villa,4.4,0.1,53,89,0.0,16,a,2025-12-29,-7,0.0,-16.333333333333332,-9.066666666666666
703,Sam Proctor,Proctor,Aston Villa,3.9,0.6,4043,1877,0.0,0,a,2025-12-29,242,0.0,77.66666666666667,7.933333333333335
710,Travis Patterson,Patterson,Aston Villa,3.9,0.2,74,430,0.0,0,a,2025-12-29,-34,0.0,67.0,21.8
719,Victor Lindelöf,Lindelöf,Aston Villa,4.5,0.1,883,238,1.5,295,a,2025-12-29,72,0.0,93.33333333333331,40.666666666666664
754,George Hemmings,George Hemmings,Aston Villa,4.5,0.0,27,20,0.0,0,a,2025-12-29,3,0.0,13.666666666666666,47.066666666666656
757,Ronnie Hollingshead,Hollingshead,Aston Villa,4.0,0.0,40,34,0.0,0,a,2025-12-29,-1,0.0,24.666666666666668,55.266666666666666
768,Leon Routh,Leon Routh,Aston Villa,4.0,0.0,42,25,0.0,0,a,2025-12-29,5,0.0,2.333333333333333,40.19999999999999
183,Max Weiß,Weiss,Burnley,4.3,0.1,114,191,0.0,0,a,2025-12-29,-15,0.0,-3.6666666666666665,26.066666666666656
184,Etienne Green,Green,Burnley,4.0,0.2,0,238,0.0,0,u,2025-12-29,-37,0.0,-15.666666666666666,4.266666666666664
185,Václav Hladký,Hladký,Burnley,3.9,0.2,162,439,0.0,0,a,2025-12-29,-27,0.0,-26.33333333333333,-3.7333333333333343
186,Connor Roberts,Roberts,Burnley,4.4,0.0,12,21,0.0,0,i,2025-12-29,0,0.0,-21.33333333333333,-12.933333333333334
187,Kyle Walker,Walker,Burnley,4.4,1.2,2268,1566,2.0,1516,a,2025-12-29,71,0.0,14.666666666666666,-10.466666666666667
188,Hannes Delcroix,Delcroix,Burnley,3.8,0.3,353,920,0.0,0,a,2025-12-29,-57,0.0,4.666666666666667,-8.8
189,Owen Dodgson,Dodgson,Burnley,4.0,0.0,0,9,0.0,0,u,2025-12-29,0,0.0,4.666666666666667,-4.733333333333333
190,Hjalmar Ekdal,Ekdal,Burnley,3.9,0.9,4443,1541,3.8,983,a,2025-12-29,434,0.0,125.66666666666669,25.666666666666668
191,Maxime Estève,Estève,Burnley,3.9,10.0,2032,63680,1.6,1432,d,2025-12-29,-9736,0.0,-3100.6666666666665,-590.2
192,Quilindschy Hartman,Hartman,Burnley,4.0,0.9,1668,6418,1.2,1337,a,2025-12-29,-596,0.0,-3299.333333333333,-1253.0
193,Bashir Humphreys,Humphreys,Burnley,3.9,0.1,245,65,1.6,92,a,2025-12-29,40,0.0,-3430.6666666666665,-1940.0666666666664
194,Jordan Beyer,Jordan,Burnley,3.9,0.1,10,60,0.0,0,i,2025-12-29,0,0.0,-185.33333333333331,-1978.0666666666664
195,Lucas Pires Silva,Lucas Pires,Burnley,3.8,0.2,753,503,1.0,231,a,2025-12-29,73,0.0,37.66666666666666,-1995.6666666666667
196,Shurandy Sambo,Sambo,Burnley,4.0,0.0,0,18,0.0,0,u,2025-12-29,-4,0.0,23.0,-1370.9333333333332
197,Oliver Sonne,Sonne,Burnley,3.8,0.3,996,1479,1.6,128,a,2025-12-29,-76,0.0,-2.333333333333333,-711.5333333333333
198,Axel Tuanzebe,Tuanzebe,Burnley,3.9,1.1,25,4529,0.2,706,n,2025-12-29,-589,0.0,-223.0,-70.0
199,Joe Worrall,Worrall,Burnley,3.8,0.2,61,689,0.6,154,d,2025-12-29,-78,0.0,-247.66666666666663,-82.46666666666667
200,Jaidon Anthony,Anthony,Burnley,5.2,2.2,820,9341,1.2,1139,a,2025-12-29,-1001,0.0,-556.0,-201.2
201,Manuel Benson Hedilazio,Benson,Burnley,5.4,0.0,0,6,0.0,0,u,2025-12-29,0,0.0,-359.6666666666667,-277.73333333333335
202,Jacob Bruun Larsen,Bruun Larsen,Burnley,5.3,0.0,205,122,2.2,783,a,2025-12-29,3,0.0,-332.6666666666667,-343.8
203,Enock Agyei,Boateng,Burnley,4.7,0.0,109,117,0.0,0,a,2025-12-29,-4,0.0,-0.3333333333333333,-299.2666666666667
204,Darko Churlinov,Churlinov,Burnley,4.9,0.0,0,3,0.0,0,u,2025-12-29,0,0.0,-0.3333333333333333,-249.8
205,Josh Cullen,Cullen,Burnley,5.0,1.7,716,19390,2.6,1513,d,2025-12-29,-2573,0.0,-859.0,-310.4
206,Marcus Edwards,Edwards,Burnley,4.7,0.1,334,181,2.0,183,a,2025-12-29,28,0.0,-848.3333333333334,-408.1333333333333
207,Hannibal Mejbri,Hannibal,Burnley,4.7,0.1,21,133,0.2,395,n,2025-12-29,-13,0.0,-852.6666666666666,-512.1333333333334
208,Luca Koleosho,Koleosho,Burnley,5.0,0.0,0,1,0.0,0,u,2025-12-29,0,0.0,5.0,-511.0666666666666
209,Josh Laurent,Laurent,Burnley,4.8,0.0,116,47,1.8,783,a,2025-12-29,5,0.0,-2.6666666666666665,-511.5333333333333
210,Loum Tchaouna,Tchaouna,Burnley,4.9,0.0,26,84,0.4,653,a,2025-12-29,-1,0.0,1.3333333333333333,-339.46666666666664
211,Aaron Ramsey,A.Ramsey,Burnley,4.4,1.6,0,1810,0.0,0,u,2025-12-29,-242,0.0,-79.33333333333333,-185.66666666666666
212,Oluwaseun Adewumi,Adewumi,Burnley,4.5,0.0,0,6,0.0,0,u,2025-12-29,-1,0.0,-81.33333333333333,-31.4
213,Jaydon Banel,Banel,Burnley,4.5,0.0,103,137,0.0,0,a,2025-12-29,-3,0.0,-82.0,-48.8
214,Mike Trésor Ndayishimiye,Trésor,Burnley,4.4,0.1,194,379,0.6,17,a,2025-12-29,-22,0.0,-8.666666666666666,-50.0
215,Zian Flemming,Flemming,Burnley,5.3,0.6,1781,6819,1.8,660,a,2025-12-29,-600,0.0,-208.33333333333331,-91.93333333333332
216,Zeki Amdouni,Amdouni,Burnley,4.8,0.0,23,40,0.0,0,i,2025-12-29,0,0.0,-207.33333333333331,-117.53333333333333
217,Lyle Foster,Foster,Burnley,4.9,0.9,92,4100,1.0,866,n,2025-12-29,-457,0.0,-352.3333333333333,-171.73333333333332
218,Ashley Barnes,Barnes,Burnley,4.3,1.2,1399,3281,0.0,7,a,2025-12-29,-195,0.0,-217.33333333333331,-198.8
219,Michael Obafemi,Obafemi,Burnley,4.4,0.1,0,109,0.0,0,u,2025-12-29,-10,0.0,-220.66666666666663,-241.2
