player_id,web_name,first_name,second_name,team,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,total_points,form,minutes,status
24,Nørgaard,Christian,Nørgaard,Arsenal,5.2,0.1,221,348,2,0.0,14,a
25,Nwaneri,Ethan,Nwaneri,Arsenal,5.1,0.1,211,410,8,0.2,165,a
26,Zubimendi,Martín,Zubimendi Ibáñez,Arsenal,5.2,2.3,7901,17402,56,1.6,1320,a
28,Kabia,Ismeal,Kabia,Arsenal,4.5,0.1,0,157,0,0.0,0,u
29,Sambi,Albert,Sambi Lokonga,Arsenal,4.5,0.1,0,56,0,0.0,0,u
30,Havertz,Kai,Havertz,Arsenal,7.3,0.3,85,278,1,0.0,30,i
31,G.Jesus,Gabriel,Fernando de Jesus,Arsenal,6.4,0.2,7631,2002,1,0.2,9,a
266,Eze,Eberechi,Eze,Arsenal,7.7,17.5,55060,301447,66,5.0,991,a
662,Mosquera,Cristhian,Mosquera,Arsenal,5.4,0.1,29,1281,17,0.6,429,i
666,Gyökeres,Viktor,Gyökeres,Arsenal,8.8,10.5,8186,62495,41,0.8,951,a
700,Dowman,Max,Dowman,Arsenal,4.3,0.4,1724,5486,5,0.0,27,i
711,Harriman-Annous,Andre,Harriman-Annous,Arsenal,4.5,0.0,59,57,0,0.0,0,a
725,Hincapie,Piero,Hincapié,Arsenal,5.5,2.9,19570,16395,20,3.6,473,a
759,Salmon,Marli,Salmon,Arsenal,4.0,0.0,139,61,0,0.0,0,a
32,Martinez,Emiliano,Martínez Romero,Aston Villa,5.1,3.3,2780,44794,54,2.8,1080,d
33,M.Bizot,Marco,Bizot,Aston Villa,4.2,0.4,832,930,9,0.4,360,a
34,Gauci,Joe,Gauci,Aston Villa,4.0,0.1,0,221,0,0.0,0,u
35,Marschall,Filip,Marschall,Aston Villa,4.0,0.0,0,21,0,0.0,0,u
36,Cash,Matty,Cash,Aston Villa,4.9,13.4,83920,71931,73,4.2,1412,a
37,Digne,Lucas,Digne,Aston Villa,4.5,1.8,5042,11650,52,2.0,987,a
38,Konsa,Ezri,Konsa Ngoyo,Aston Villa,4.4,7.7,15489,24870,47,2.8,1325,a
39,Maatsen,Ian,Maatsen,Aston Villa,4.2,0.5,2887,1439,11,1.0,447,a
40,Mings,Tyrone,Mings,Aston Villa,4.3,0.6,39,1857,24,0.0,497,i
41,Pau,Pau,Torres,Aston Villa,4.3,0.5,419,9419,39,2.8,952,i
42,A.García,Andrés,García,Aston Villa,3.9,0.2,517,573,0,0.0,0,a
43,Alex Moreno,Álex,Moreno Lopera,Aston Villa,4.0,1.9,0,5055,0,0.0,0,u
44,Bogarde,Lamare,Bogarde,Aston Villa,4.0,0.6,1814,1996,20,0.8,318,a
45,Sousa,Lino,da Cruz Sousa,Aston Villa,3.9,0.3,331,548,0,0.0,0,a
46,Yasin,Yasin,Özcan,Aston Villa,4.0,0.1,0,188,0,0.0,0,u
47,Rogers,Morgan,Rogers,Aston Villa,7.1,13.6,380057,30569,76,8.2,1426,a
48,Tielemans,Youri,Tielemans,Aston Villa,5.9,0.7,7999,2115,26,2.8,691,a
49,Bailey,Leon,Bailey,Aston Villa,5.5,0.1,0,71,0,0.0,0,u
50,Buendía,Emiliano,Buendía Stati,Aston Villa,5.3,0.5,4634,8902,49,2.0,555,a
51,Iling Jr,Samuel,Iling-Junior,Aston Villa,5.5,0.0,0,14,0,0.0,0,u
53,Malen,Donyell,Malen,Aston Villa,5.1,0.9,5116,10318,47,3.0,514,a
54,McGinn,John,McGinn,Aston Villa,5.4,0.7,5763,5292,45,3.0,1234,a
55,Barkley,Ross,Barkley,Aston Villa,4.8,0.0,20,246,15,1.0,114,i
56,Barrenechea,Enzo,Barrenechea,Aston Villa,5.0,0.0,0,1,0,0.0,0,u
57,Dobbin,Lewis,Dobbin,Aston Villa,5.0,0.0,0,12,0,0.0,0,u
58,Kamara,Boubacar,Kamara,Aston Villa,4.9,0.6,14087,5890,51,5.6,1070,a
59,Onana,Amadou,Onana,Aston Villa,4.8,0.8,6878,3850,40,3.2,727,a
60,Broggio,Ben,Broggio,Aston Villa,4.5,0.3,941,995,0,0.0,0,a
61,Dendoncker,Leander,Dendoncker,Aston Villa,4.5,0.1,0,179,0,0.0,0,u
62,Jimoh-Aloba,Jamaldeen,Jimoh-Aloba,Aston Villa,4.5,0.1,219,198,0,0.0,0,a
63,Young,Kadan,Young,Aston Villa,4.3,0.6,5865,2330,0,0.0,0,a
64,Watkins,Ollie,Watkins,Aston Villa,8.5,7.6,26135,35409,50,4.6,1193,a
65,Redmond,Zépiqueno,Redmond,Aston Villa,4.5,0.3,0,443,0,0.0,0,u
389,Elliott,Harvey,Elliott,Aston Villa,5.2,0.2,344,714,4,0.0,97,a
456,Sancho,Jadon,Sancho,Aston Villa,5.8,0.2,139,1863,7,0.6,126,n
677,Guessand,Evann,Guessand,Aston Villa,6.2,0.0,432,281,22,1.6,505,a
688,Wright,James,Wright,Aston Villa,3.9,0.6,1815,1422,0,0.0,0,a
701,Rowe,Triston,Rowe,Aston Villa,4.0,0.1,0,126,0,0.0,0,u
702,Burrowes,Bradley,Burrowes,Aston Villa,4.4,0.1,163,191,1,0.0,16,a
703,Proctor,Sam,Proctor,Aston Villa,3.9,0.5,10017,1182,0,0.0,0,a
710,Patterson,Travis,Patterson,Aston Villa,3.9,0.2,200,664,0,0.0,0,a
719,Lindelöf,Victor,Lindelöf,Aston Villa,4.5,0.1,811,192,8,1.0,115,a
754,George Hemmings,George,Hemmings,Aston Villa,4.5,0.0,61,24,0,0.0,0,a
757,Hollingshead,Ronnie,Hollingshead,Aston Villa,4.0,0.0,119,49,0,0.0,0,a
183,Weiss,Max,Weiß,Burnley,4.3,0.1,220,252,0,0.0,0,a
184,Green,Etienne,Green,Burnley,4.0,0.2,0,448,0,0.0,0,u
185,Hladký,Václav,Hladký,Burnley,3.9,0.2,531,399,0,0.0,0,a
186,Roberts,Connor,Roberts,Burnley,4.4,0.0,23,49,0,0.0,0,i
187,Walker,Kyle,Walker,Burnley,4.4,1.2,1930,3764,34,1.0,1350,a
188,Delcroix,Hannes,Delcroix,Burnley,3.8,0.3,1422,832,0,0.0,0,a
189,Dodgson,Owen,Dodgson,Burnley,4.0,0.0,0,12,0,0.0,0,u
190,Ekdal,Hjalmar,Ekdal,Burnley,3.9,0.8,822,2794,26,1.2,803,a
191,Estève,Maxime,Estève,Burnley,3.9,11.4,24647,25887,42,2.8,1432,a
192,Hartman,Quilindschy,Hartman,Burnley,4.0,1.0,6174,4026,46,2.0,1337,a
193,Humphreys,Bashir,Humphreys,Burnley,3.9,0.1,30,249,0,0.0,2,i
194,Jordan,Jordan,Beyer,Burnley,4.0,0.1,19,96,0,0.0,0,i
195,Lucas Pires,Lucas,Pires Silva,Burnley,3.8,0.2,1769,688,-2,-0.6,51,a
196,Sambo,Shurandy,Sambo,Burnley,4.0,0.0,0,45,0,0.0,0,u
197,Sonne,Oliver,Sonne,Burnley,3.8,0.3,12360,617,10,1.4,115,a
198,Tuanzebe,Axel,Tuanzebe,Burnley,3.9,1.3,68,10622,18,0.4,706,n
199,Worrall,Joe,Worrall,Burnley,3.9,0.2,153,399,5,0.2,64,a
200,Anthony,Jaidon,Anthony,Burnley,5.2,2.5,2062,31250,58,1.8,1046,a
201,Benson,Manuel,Benson Hedilazio,Burnley,5.4,0.0,0,11,0,0.0,0,u
202,Bruun Larsen,Jacob,Bruun Larsen,Burnley,5.3,0.0,159,160,23,1.4,646,a
203,Boateng,Enock,Agyei,Burnley,4.7,0.0,236,118,0,0.0,0,a
204,Churlinov,Darko,Churlinov,Burnley,4.9,0.0,0,16,0,0.0,0,u
205,Cullen,Josh,Cullen,Burnley,5.0,1.9,9971,13551,67,2.8,1371,a
206,Edwards,Marcus,Edwards,Burnley,4.7,0.1,361,185,6,0.6,83,a
207,Hannibal,Hannibal,Mejbri,Burnley,4.8,0.1,33,627,22,0.2,395,n
208,Koleosho,Luca,Koleosho,Burnley,5.0,0.0,0,8,0,0.0,0,u
209,Laurent,Josh,Laurent,Burnley,4.8,0.0,66,78,17,0.4,603,a
210,Tchaouna,Loum,Tchaouna,Burnley,4.9,0.0,85,150,28,1.2,629,a
211,A.Ramsey,Aaron,Ramsey,Burnley,4.4,1.6,0,4243,0,0.0,0,u
212,Adewumi,Oluwaseun,Adewumi,Burnley,4.5,0.0,0,16,0,0.0,0,u
213,Banel,Jaydon,Banel,Burnley,4.5,0.0,264,193,0,0.0,0,a
214,Trésor,Mike,Trésor Ndayishimiye,Burnley,4.4,0.1,325,267,1,0.2,7,a
215,Flemming,Zian,Flemming,Burnley,5.3,0.7,10738,10206,40,3.0,594,a
216,Amdouni,Zeki,Amdouni,Burnley,4.8,0.0,77,59,0,0.0,0,i
217,Foster,Lyle,Foster,Burnley,5.0,1.1,289,18809,36,1.6,866,n
218,Barnes,Ashley,Barnes,Burnley,4.3,1.2,4544,4449,1,0.0,7,a
219,Obafemi,Michael,Obafemi,Burnley,4.4,0.1,0,239,0,0.0,0,u
470,Dúbravka,Martin,Dúbravka,Burnley,4.0,33.5,27689,31634,44,1.8,1440,a
676,Ugochukwu,Lesley,Ugochukwu,Burnley,5.0,0.1,2150,766,47,3.0,880,a
680,Broja,Armando,Broja,Burnley,5.2,0.1,2019,695,12,1.4,286,a
722,Florentino,Florentino Ibrain,Morris Luís,Burnley,5.0,0.0,123,552,41,2.6,1009,a
66,Neto,Norberto,Murara Neto,Bournemouth,4.5,0.1,0,120,0,0.0,0,u
67,Petrović,Đorđe,Petrović,Bournemouth,4.5,5.6,27720,9892,53,2.6,1440,a
68,Dennis,Will,Dennis,Bournemouth,4.0,0.9,723,1514,0,0.0,0,a
69,McKenna,Callan,McKenna,Bournemouth,4.0,0.2,159,322,0,0.0,0,a
70,Paulsen,Alex,Paulsen,Bournemouth,4.0,0.1,0,124,0,0.0,0,u
71,Zabarnyi,Illia,Zabarnyi,Bournemouth,5.0,0.0,0,11,0,0.0,0,u
72,Senesi,Marcos,Senesi Barón,Bournemouth,4.9,16.5,78127,63093,72,2.8,1308,a
73,Smith,Adam,Smith,Bournemouth,4.4,0.2,1986,318,19,2.0,476,a
74,Truffert,Adrien,Truffert,Bournemouth,4.5,2.3,25122,6314,56,2.2,1412,a
75,Akinmboni,Matai,Akinmboni,Bournemouth,3.8,0.2,297,573,0,0.0,0,d
76,Bevan,Owen,Bevan,Bournemouth,3.9,0.2,178,294,0,0.0,0,a
77,Hill,James,Hill,Bournemouth,3.9,0.7,1178,1947,19,0.4,302,a
78,J.Araujo,Julián,Araujo Zúñiga,Bournemouth,3.8,0.7,3745,1670,0,0.0,0,a
79,Mepham,Chris,Mepham,Bournemouth,4.0,0.1,0,116,0,0.0,0,u
80,Soler,Julio,Soler Barreto,Bournemouth,4.0,0.2,1077,588,2,0.2,21,a
81,Kluivert,Justin,Kluivert,Bournemouth,7.0,0.8,11583,3100,26,1.6,643,a
82,Semenyo,Antoine,Semenyo,Bournemouth,7.6,43.7,326364,119183,89,2.8,1350,a
84,Tavernier,Marcus,Tavernier,Bournemouth,5.6,2.4,99140,7916,73,5.2,1246,a
85,Adams,Tyler,Adams,Bournemouth,5.0,0.4,1806,3906,50,2.6,1196,d
86,Brooks,David,Brooks,Bournemouth,5.0,0.2,682,597,24,0.6,645,a
87,Christie,Ryan,Christie,Bournemouth,4.9,0.1,11,246,17,0.2,271,i
88,Cook,Lewis,Cook,Bournemouth,4.9,0.0,347,93,7,0.4,214,a
89,Philip,Philip,Billing,Bournemouth,4.9,0.0,0,19,0,0.0,0,u
90,Scott,Alex,Scott,Bournemouth,5.0,0.3,1889,1316,48,2.4,1071,a
91,Sinisterra,Luis,Sinisterra Lucumí,Bournemouth,5.0,0.0,0,17,0,0.0,0,u
92,Faivre,Romain,Faivre,Bournemouth,4.5,0.1,0,125,0,0.0,0,u
93,H.Traorè,Hamed,Traorè,Bournemouth,4.5,0.3,0,809,4,0.0,16,u
94,Sadi,Dominic,Sadi,Bournemouth,4.5,0.0,0,70,0,0.0,0,u
95,Silcott-Duberry,Zain,Silcott-Duberry,Bournemouth,4.4,0.1,0,196,0,0.0,0,u
96,Winterburn,Ben,Winterburn,Bournemouth,4.5,0.0,0,58,1,0.0,6,u
97,Evanilson,Francisco Evanilson,de Lima Barbosa,Bournemouth,7.0,1.8,44458,5369,44,3.8,1082,a
98,Enes Ünal,Enes,Ünal,Bournemouth,5.4,0.0,821,534,9,1.6,34,a
99,Adu-Adjei,Daniel,Adu-Adjei,Bournemouth,4.4,0.2,0,317,0,0.0,0,u
100,Kroupi.Jr,Junior,Kroupi,Bournemouth,4.6,4.0,57805,24227,40,2.0,418,a
391,Gannon-Doak,Ben,Gannon-Doak,Bournemouth,4.8,0.0,6,95,7,0.0,53,i
685,Diakité,Bafodé,Diakité,Bournemouth,4.4,0.4,3707,1125,41,2.2,1125,a
687,Rees-Dottin,Remy,Rees-Dottin,Bournemouth,4.4,0.1,137,293,0,0.0,0,a
697,Adli,Amine,Adli,Bournemouth,5.4,0.0,391,304,18,2.0,384,a
713,A.Jimenez,Álex,Jiménez Sánchez,Bournemouth,4.5,0.1,3496,209,22,2.8,707,a
721,Milosavljević,Veljko,Milosavljevic,Bournemouth,4.5,0.0,8,283,17,0.8,365,i
756,DaCosta,Malcom,DaCosta,Bournemouth,4.5,0.0,183,55,0,0.0,0,a
27,Nelson,Reiss,Nelson,Brentford,4.8,0.1,28,334,3,0.2,31,d
83,O.Dango,Dango,Ouattara,Brentford,6.0,1.2,360,97867,64,5.0,1061,n
101,Kelleher,Caoimhín,Kelleher,Brentford,4.5,8.2,25935,12712,43,2.2,1440,a
102,Balcombe,Ellery,Balcombe,Brentford,4.0,0.3,192,431,0,0.0,0,a
103,Cox,Matthew,Cox,Brentford,3.9,0.2,1999,279,0,0.0,0,a
104,Eyestone,Julian,Eyestone,Brentford,3.9,0.1,251,376,0,0.0,0,a
105,Valdimarsson,Hákon Rafn,Valdimarsson,Brentford,3.9,0.7,697,1211,0,0.0,0,a
106,Collins,Nathan,Collins,Brentford,4.9,1.6,13055,4155,45,2.6,1366,a
107,Lewis-Potter,Keane,Lewis-Potter,Brentford,4.8,0.3,3641,754,30,1.8,550,a
108,Ajer,Kristoffer,Ajer,Brentford,4.4,0.2,587,561,24,1.0,611,a
109,Henry,Rico,Henry,Brentford,4.3,0.1,988,304,14,1.6,352,a
110,Kayode,Michael,Kayode,Brentford,4.5,0.7,7960,1772,43,1.8,1387,a
111,Pinnock,Ethan,Pinnock,Brentford,4.2,0.1,734,425,4,0.8,228,a
112,Roerslev,Mads,Roerslev Rasmussen,Brentford,4.5,0.0,0,9,0,0.0,0,u
113,Van den Berg,Sepp,van den Berg,Brentford,4.5,1.2,11866,2427,45,2.2,1440,a
114,Arthur,Benjamin,Arthur,Brentford,3.9,0.2,244,361,0,0.0,0,a
115,Fredrick,Benjamin,Fredrick,Brentford,4.0,0.1,0,137,0,0.0,0,u
116,Hickey,Aaron,Hickey,Brentford,4.0,0.5,10749,1165,24,3.2,410,a
117,Ji-soo,Kim,Ji-soo,Brentford,3.9,0.1,0,143,0,0.0,0,u
118,Meghoma,Jayden,Meghoma,Brentford,4.0,0.0,0,58,0,0.0,0,u
120,Schade,Kevin,Schade,Brentford,7.0,0.7,17869,5712,47,1.4,1233,a
121,Damsgaard,Mikkel,Damsgaard,Brentford,5.8,0.6,5355,4064,43,2.0,1002,a
122,Milambo,Antoni,Milambo,Brentford,5.2,0.0,12,39,1,0.0,45,i
123,Carvalho,Fábio,Freitas Gouveia Carvalho,Brentford,4.7,0.1,22,661,13,0.0,100,i
124,Henderson,Jordan,Henderson,Brentford,5.0,0.5,12677,2806,53,4.8,1218,d
125,Janelt,Vitaly,Janelt,Brentford,4.9,0.0,266,89,16,1.2,308,a
126,Jensen,Mathias,Jensen,Brentford,4.9,0.1,963,319,30,1.8,477,a
127,Nunes,Gustavo,Nunes Fernandes Gomes,Brentford,4.9,0.0,129,55,0,0.0,0,a
128,Onyeka,Frank,Onyeka,Brentford,4.8,0.0,12,326,12,0.0,88,n
129,Yarmoliuk,Yehor,Yarmoliuk,Brentford,5.0,0.1,263,298,39,1.2,1127,a
130,Donovan,Romelle,Donovan,Brentford,4.4,0.1,501,358,0,0.0,0,a
131,Konak,Yunus Emre,Konak,Brentford,4.3,0.2,1203,1033,0,0.0,0,a
132,Maghoma,Paris,Maghoma,Brentford,4.5,0.0,392,159,0,0.0,0,a
133,Peart-Harris,Myles,Peart-Harris,Brentford,4.4,0.0,105,98,0,0.0,0,a
134,Trevitt,Ryan,Trevitt,Brentford,4.5,0.0,0,9,0,0.0,0,u
136,Thiago,Igor Thiago,Nascimento Rodrigues,Brentford,7.2,38.4,202571,189987,82,4.4,1311,d
137,Morgan,Iwan,Morgan,Brentford,4.4,0.4,1933,1462,0,0.0,0,a
748,Dasilva,Josh,Dasilva,Brentford,4.9,0.0,4,11,0,0.0,0,i
138,Steele,Jason,Steele,Brighton,4.2,0.3,275,486,0,0.0,0,a
139,Verbruggen,Bart,Verbruggen,Brighton,4.4,5.2,29630,11090,45,3.8,1440,a
140,McGill,Tom,McGill,Brighton,3.9,0.3,739,453,0,0.0,0,a
141,Rushworth,Carl,Rushworth,Brighton,4.0,0.0,0,1,0,0.0,0,u
142,Scherpen,Kjell,Scherpen,Brighton,4.0,0.0,0,2,0,0.0,0,u
143,Boscagli,Olivier,Boscagli,Brighton,4.2,0.1,298,158,1,0.2,52,a
144,Coppola,Diego,Coppola,Brighton,4.2,0.1,87,138,3,0.0,17,a
145,De Cuyper,Maxim,De Cuyper,Brighton,4.3,2.1,15855,7685,40,4.8,700,a
146,Dunk,Lewis,Dunk,Brighton,4.5,0.9,304,18091,37,1.6,1395,s
147,Estupiñan,Pervis,Estupiñán Tenorio,Brighton,4.5,0.0,0,6,0,0.0,0,u
148,F.Kadıoğlu,Ferdi,Kadıoğlu,Brighton,4.4,0.2,2731,967,34,2.4,1152,a
150,Lamptey,Tariq,Lamptey,Brighton,4.4,0.1,0,158,0,0.0,0,u
151,Van Hecke,Jan Paul,van Hecke,Brighton,4.6,4.3,76029,12880,66,5.2,1440,a
152,Veltman,Joël,Veltman,Brighton,4.3,0.1,398,295,10,0.6,358,a
153,Webster,Adam,Webster,Brighton,4.4,0.0,16,16,0,0.0,0,i
154,Cashin,Eiran,Cashin,Brighton,4.0,0.0,0,8,0,0.0,0,u
155,Slater,Jacob,Slater,Brighton,4.0,0.1,0,127,0,0.0,0,u
156,Tasker,Charlie,Tasker,Brighton,3.9,0.1,194,254,0,0.0,0,a
157,Mitoma,Mitoma,Kaoru,Brighton,6.1,1.8,6945,1977,21,0.2,534,a
158,Georginio,Georginio,Rutter,Brighton,5.6,0.4,4807,1705,46,3.2,992,a
159,March,Solly,March,Brighton,5.8,0.0,16,31,0,0.0,0,i
160,Minteh,Yankuba,Minteh,Brighton,6.1,7.1,59586,104225,71,4.2,1371,a
161,Enciso,Julio,Enciso Espínola,Brighton,5.4,0.0,0,4,0,0.0,0,u
162,Gruda,Brajan,Gruda,Brighton,5.4,0.1,428,186,25,1.2,382,a
163,Hinshelwood,Jack,Hinshelwood,Brighton,5.1,0.0,716,276,23,3.8,338,a
164,O'Riley,Matt,O'Riley,Brighton,5.5,0.4,0,318,12,0.0,177,u
165,Sima,Abdallah,Sima,Brighton,5.4,0.0,0,12,0,0.0,0,u
166,Ayari,Yasin,Ayari,Brighton,4.8,0.2,899,991,37,1.6,1077,a
167,Baleba,Carlos,Baleba,Brighton,4.6,1.6,418,18522,25,1.8,894,n
169,Gomez,Diego,Gómez Amarilla,Brighton,4.9,0.2,132,4938,36,1.6,956,s
170,Milner,James,Milner,Brighton,4.9,0.1,462,148,16,0.2,190,a
171,Sarmiento,Jeremy,Sarmiento Morante,Brighton,4.9,0.0,0,12,0,0.0,0,u
172,Watson,Tom,Watson,Brighton,4.8,0.0,142,119,2,0.0,40,a
173,Wieffer,Mats,Wieffer,Brighton,4.9,0.4,4963,3406,56,4.0,1089,a
174,Yalcouye,Malick,Yalcouyé,Brighton,5.0,0.0,0,4,0,0.0,0,u
175,Knight,Joe,Knight,Brighton,4.4,0.1,319,285,1,0.0,1,a
176,Mazilu,Adrian,Mazilu,Brighton,4.5,0.0,0,36,0,0.0,0,u
177,Moran,Andrew,Moran,Brighton,4.5,0.0,0,26,0,0.0,0,u
178,Welbeck,Danny,Welbeck,Brighton,6.5,7.9,44269,130643,59,2.8,984,a
179,Ferguson,Evan,Ferguson,Brighton,5.5,0.0,0,2,0,0.0,0,u
180,Tzimas,Stefanos,Tzimas,Brighton,5.3,0.1,25,579,16,1.2,132,i
181,Kostoulas,Charalampos,Kostoulas,Brighton,4.8,0.3,2110,1476,11,0.6,68,a
744,Oriola,Nehemiah,Oriola,Brighton,4.5,0.0,170,97,1,0.0,1,a
168,Buonanotte,Facundo,Buonanotte,Chelsea,4.6,0.1,283,298,1,0.0,45,a
220,Sánchez,Robert,Lynch Sánchez,Chelsea,4.9,14.9,60132,23578,63,5.2,1354,a
221,Jörgensen,Filip,Jörgensen,Chelsea,4.3,0.2,228,436,1,0.0,84,a
222,Penders,Mike,Penders,Chelsea,4.0,0.0,0,2,0,0.0,0,u
223,Slonina,Gabriel,Słonina,Chelsea,3.9,0.1,261,310,0,0.0,0,a
224,Cucurella,Marc,Cucurella Saseta,Chelsea,6.2,23.1,43331,67096,69,4.0,1346,a
225,James,Reece,James,Chelsea,5.6,9.1,43086,31775,67,4.2,1021,a
226,Chalobah,Trevoh,Chalobah,Chelsea,5.5,18.4,268669,25109,91,7.2,1290,a
227,Colwill,Levi,Samuels Colwill,Chelsea,4.8,0.1,26,88,0,0.0,0,i
228,Gusto,Malo,Gusto,Chelsea,5.0,2.5,103405,4910,68,5.8,887,a
229,B.Badiashile,Benoît,Badiashile Mukinayi,Chelsea,4.4,0.0,118,132,0,0.0,155,a
230,Fofana,Wesley,Fofana,Chelsea,4.4,0.4,13941,1271,37,4.4,577,a
231,M.Sarr,Mamadou,Sarr,Chelsea,4.5,0.0,0,7,0,0.0,0,u
232,Tosin,Tosin,Adarabioyo,Chelsea,4.1,0.3,1580,1730,27,2.6,557,a
233,Acheampong,Josh,Acheampong,Chelsea,3.9,1.4,1889,8438,27,0.0,348,a
234,Anselmino,Aarón,Anselmino,Chelsea,4.0,0.1,0,51,0,0.0,0,u
235,Palmer,Cole,Palmer,Chelsea,10.4,11.1,116841,13074,19,1.6,287,a
236,Neto,Pedro,Lomba Neto,Chelsea,7.3,9.4,79699,54389,76,4.8,1234,a
237,Enzo,Enzo,Fernández,Chelsea,6.6,10.8,32243,134560,69,4.2,1330,a
238,Estêvão,Estêvão,Almeida de Oliveira Gonçalves,Chelsea,6.5,2.3,9054,46242,32,0.6,449,i
239,Gittens,Jamie,Bynoe-Gittens,Chelsea,6.1,0.1,362,634,21,2.4,423,a
240,Nkunku,Christopher,Nkunku,Chelsea,5.9,0.1,0,58,0,0.0,0,u
241,Caicedo,Moisés,Caicedo Corozo,Chelsea,5.7,8.9,26077,52319,58,-0.4,982,a
243,George,Tyrique,George,Chelsea,4.8,0.1,171,168,4,0.0,142,a
244,Lavia,Roméo,Lavia,Chelsea,4.9,0.0,8,55,4,0.0,105,i
245,Mudryk,Mykhailo,Mudryk,Chelsea,4.9,0.0,23,19,0,0.0,0,s
246,Andrey Santos,Andrey,Nascimento dos Santos,Chelsea,4.5,0.3,2240,1900,15,1.6,425,a
247,D.Essugo,Dário,Luís Essugo,Chelsea,4.3,0.1,76,326,0,0.0,0,i
248,Paez,Kendry,Páez Andrade,Chelsea,4.5,0.0,0,1,0,0.0,0,u
249,João Pedro,João Pedro,Junqueira de Jesus,Chelsea,7.3,30.6,20614,284980,66,1.4,1260,a
250,Delap,Liam,Delap,Chelsea,6.2,0.9,94,3280,12,1.2,346,i
251,N.Jackson,Nicolas,Jackson,Chelsea,6.5,0.1,0,39,0,0.0,0,u
252,Marc Guiu,Marc,Guiu Paz,Chelsea,4.2,8.0,55495,34108,12,1.0,247,a
453,Garnacho,Alejandro,Garnacho Ferreyra,Chelsea,6.4,0.6,5051,6728,32,1.6,556,a
672,Hato,Jorrel,Hato,Chelsea,4.6,0.2,165,397,3,0.0,166,a
743,Emenalo,Landon,Emenalo,Chelsea,4.5,0.0,69,81,0,0.0,0,a
253,Henderson,Dean,Henderson,Crystal Palace,5.1,8.9,35615,15687,64,3.8,1440,a
254,Benitez,Walter,Benítez,Crystal Palace,4.0,0.3,315,451,0,0.0,0,a
255,Matthews,Remi,Matthews,Crystal Palace,3.9,0.1,208,136,0,0.0,0,a
256,Muñoz,Daniel,Muñoz Mejía,Crystal Palace,5.9,10.8,3219,540276,89,5.8,1260,i
257,Lacroix,Maxence,Lacroix,Crystal Palace,5.2,7.2,82441,24953,81,5.0,1440,a
258,Mitchell,Tyrick,Mitchell,Crystal Palace,5.0,2.5,14133,8258,71,3.2,1434,a
259,Sosa,Borna,Sosa,Crystal Palace,4.8,0.1,435,215,1,0.0,1,a
260,Guéhi,Marc,Guéhi,Crystal Palace,5.3,41.0,266439,21150,92,5.6,1350,a
261,Richards,Chris,Richards,Crystal Palace,4.6,4.3,35551,8688,73,4.2,1432,a
262,Chadi Riad,Chadi,Riad Dnanou,Crystal Palace,4.0,0.0,10,211,0,0.0,0,d
263,Clyne,Nathaniel,Clyne,Crystal Palace,3.8,0.7,12201,1452,4,0.6,156,a
264,Holding,Rob,Holding,Crystal Palace,4.0,0.0,0,24,0,0.0,0,u
