player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status
1,David Raya Martín,Raya,Arsenal,6.0,36.2,6739,13072,3.7,1620,a
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,4.1,0.4,84,162,0.0,0,a
3,Karl Hein,Hein,Arsenal,4.0,0.2,0,59,0.0,0,u
4,Tommy Setford,Setford,Arsenal,3.9,0.3,329,170,0.0,0,a
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,6.2,12.6,32635,6901,0.2,1009,a
6,William Saliba,Saliba,Arsenal,5.9,11.5,10724,3932,1.7,1084,a
7,Riccardo Calafiori,Calafiori,Arsenal,5.7,10.3,4250,16075,2.3,1256,d
8,Jurriën Timber,J.Timber,Arsenal,6.5,33.1,9563,73304,2.3,1377,d
9,Jakub Kiwior,Kiwior,Arsenal,5.4,0.0,0,9,0.0,0,u
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,5.1,1.7,513,1510,0.5,265,a
11,Benjamin White,White,Arsenal,5.2,0.9,6,5849,2.7,280,i
13,Brayden Clarke,Clarke,Arsenal,3.8,0.5,222,322,0.0,0,a
14,Maldini Kacurri,Kacurri,Arsenal,3.9,0.1,0,22,0.0,0,u
15,Josh Nichols,Nichols,Arsenal,3.8,0.2,43,95,0.0,0,a
16,Bukayo Saka,Saka,Arsenal,10.3,21.8,15416,21112,6.0,1238,a
17,Martin Ødegaard,Ødegaard,Arsenal,7.8,1.7,4672,778,3.3,624,a
18,Noni Madueke,Madueke,Arsenal,6.8,0.8,422,1380,0.8,420,a
19,Gabriel Martinelli Silva,Martinelli,Arsenal,6.8,0.9,187,1115,1.2,408,a
20,Leandro Trossard,Trossard,Arsenal,6.9,1.0,1939,2808,2.0,952,a
21,Declan Rice,Rice,Arsenal,7.2,26.0,38170,10837,5.2,1515,a
22,Mikel Merino Zazón,Merino,Arsenal,5.9,3.1,2633,12396,4.5,849,a
23,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,5.4,0.0,0,0,0.0,0,u
24,Christian Nørgaard,Nørgaard,Arsenal,5.1,0.1,50,62,0.0,14,a
25,Ethan Nwaneri,Nwaneri,Arsenal,5.1,0.1,39,64,0.0,165,a
26,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,5.2,2.2,912,2335,1.8,1500,a
28,Ismeal Kabia,Kabia,Arsenal,4.5,0.1,0,22,0.0,0,u
29,Albert Sambi Lokonga,Sambi,Arsenal,4.5,0.1,0,11,0.0,0,u
30,Kai Havertz,Havertz,Arsenal,7.3,0.3,34,53,0.0,30,d
31,Gabriel Fernando de Jesus,G.Jesus,Arsenal,6.4,0.2,503,763,0.5,53,a
266,Eberechi Eze,Eze,Arsenal,7.6,13.8,2665,57680,0.8,991,a
662,Cristhian Mosquera,Mosquera,Arsenal,5.4,0.1,4,104,0.3,429,i
666,Viktor Gyökeres,Gyökeres,Arsenal,8.8,10.1,1486,7817,1.8,1085,a
700,Max Dowman,Dowman,Arsenal,4.3,0.4,275,694,0.0,27,i
711,Andre Harriman-Annous,Harriman-Annous,Arsenal,4.5,0.0,6,14,0.0,0,a
725,Piero Hincapié,Hincapie,Arsenal,5.5,2.5,1072,8448,4.5,653,a
759,Marli Salmon,Salmon,Arsenal,4.0,0.0,22,26,0.0,0,a
32,Emiliano Martínez Romero,Martinez,Aston Villa,5.0,3.2,2551,2315,2.7,1260,a
33,Marco Bizot,M.Bizot,Aston Villa,4.2,0.4,35,210,0.3,360,a
34,Joe Gauci,Gauci,Aston Villa,4.0,0.1,0,37,0.0,0,u
35,Filip Marschall,Marschall,Aston Villa,4.0,0.0,0,4,0.0,0,u
36,Matty Cash,Cash,Aston Villa,4.9,12.8,7194,31607,3.7,1592,s
37,Lucas Digne,Digne,Aston Villa,4.5,1.7,643,2361,1.8,1009,a
38,Ezri Konsa Ngoyo,Konsa,Aston Villa,4.4,7.5,2366,4985,3.0,1505,a
39,Ian Maatsen,Maatsen,Aston Villa,4.2,0.5,581,372,1.3,603,a
40,Tyrone Mings,Mings,Aston Villa,4.3,0.6,10,278,0.0,497,i
41,Pau Torres,Pau,Aston Villa,4.3,0.4,14,1365,1.7,952,i
42,Andrés García,A.García,Aston Villa,3.9,0.2,74,154,0.0,0,a
43,Álex Moreno Lopera,Alex Moreno,Aston Villa,4.0,1.8,0,699,0.0,0,u
44,Lamare Bogarde,Bogarde,Aston Villa,4.0,0.5,204,385,0.7,327,a
45,Lino da Cruz Sousa,Sousa,Aston Villa,3.9,0.3,48,92,0.0,0,a
46,Yasin Özcan,Yasin,Aston Villa,4.0,0.1,0,32,0.0,0,u
47,Morgan Rogers,Rogers,Aston Villa,7.4,22.4,98022,13036,7.0,1606,a
48,Youri Tielemans,Tielemans,Aston Villa,5.9,0.8,1587,668,3.5,871,a
49,Leon Bailey,Bailey,Aston Villa,5.5,0.1,0,13,0.0,0,u
50,Emiliano Buendía Stati,Buendía,Aston Villa,5.3,0.4,428,1221,2.2,619,a
51,Samuel Iling-Junior,Iling Jr,Aston Villa,5.5,0.0,0,2,0.0,0,u
53,Donyell Malen,Malen,Aston Villa,5.1,0.8,458,1637,2.2,587,a
54,John McGinn,McGinn,Aston Villa,5.4,0.8,1198,1071,3.3,1375,a
55,Ross Barkley,Barkley,Aston Villa,4.8,0.0,4,27,0.2,114,i
56,Enzo Barrenechea,Barrenechea,Aston Villa,5.0,0.0,0,0,0.0,0,u
57,Lewis Dobbin,Dobbin,Aston Villa,5.0,0.0,0,4,0.0,0,u
58,Boubacar Kamara,Kamara,Aston Villa,4.9,0.7,1393,1755,4.5,1239,s
59,Amadou Onana,Onana,Aston Villa,4.8,0.8,1093,874,3.5,841,a
60,Ben Broggio,Broggio,Aston Villa,4.5,0.3,139,200,0.0,0,a
61,Leander Dendoncker,Dendoncker,Aston Villa,4.5,0.1,0,18,0.0,0,u
62,Jamaldeen Jimoh-Aloba,Jimoh-Aloba,Aston Villa,4.5,0.1,28,34,0.0,0,a
63,Kadan Young,Young,Aston Villa,4.3,0.7,688,575,0.0,0,a
64,Ollie Watkins,Watkins,Aston Villa,8.5,7.3,12103,5482,6.3,1299,a
65,Zépiqueno Redmond,Redmond,Aston Villa,4.5,0.3,0,79,0.0,0,u
389,Harvey Elliott,Elliott,Aston Villa,5.2,0.2,9,186,0.0,97,d
456,Jadon Sancho,Sancho,Aston Villa,5.8,0.2,177,104,0.5,157,a
677,Evann Guessand,Guessand,Aston Villa,6.2,0.0,1,52,1.5,511,n
688,James Wright,Wright,Aston Villa,3.9,0.6,236,275,0.0,0,a
701,Triston Rowe,Rowe,Aston Villa,4.0,0.1,0,15,0.0,0,u
702,Bradley Burrowes,Burrowes,Aston Villa,4.4,0.1,15,35,0.0,16,a
703,Sam Proctor,Proctor,Aston Villa,3.9,0.6,1302,523,0.0,0,a
710,Travis Patterson,Patterson,Aston Villa,3.9,0.2,23,142,0.0,0,a
719,Victor Lindelöf,Lindelöf,Aston Villa,4.5,0.1,191,63,1.5,295,a
754,George Hemmings,George Hemmings,Aston Villa,4.5,0.0,9,8,0.0,0,a
757,Ronnie Hollingshead,Hollingshead,Aston Villa,4.0,0.0,13,13,0.0,0,a
768,Leon Routh,Leon Routh,Aston Villa,4.0,0.0,12,10,0.0,0,a
183,Max Weiß,Weiss,Burnley,4.3,0.1,38,56,0.0,0,a
184,Etienne Green,Green,Burnley,4.0,0.2,0,57,0.0,0,u
185,Václav Hladký,Hladký,Burnley,3.9,0.2,53,105,0.0,0,a
186,Connor Roberts,Roberts,Burnley,4.4,0.0,4,6,0.0,0,i
187,Kyle Walker,Walker,Burnley,4.4,1.2,476,448,2.2,1516,a
188,Hannes Delcroix,Delcroix,Burnley,3.8,0.3,97,266,0.0,0,a
189,Owen Dodgson,Dodgson,Burnley,4.0,0.0,0,4,0.0,0,u
190,Hjalmar Ekdal,Ekdal,Burnley,3.9,0.9,807,380,3.2,983,a
191,Maxime Estève,Estève,Burnley,3.9,10.5,665,17360,1.8,1432,d
192,Quilindschy Hartman,Hartman,Burnley,4.0,1.0,367,1782,1.5,1337,a
193,Bashir Humphreys,Humphreys,Burnley,3.9,0.1,37,14,1.0,92,a
194,Jordan Beyer,Jordan,Burnley,3.9,0.1,6,18,0.0,0,i
195,Lucas Pires Silva,Lucas Pires,Burnley,3.8,0.2,161,133,0.8,231,a
196,Shurandy Sambo,Sambo,Burnley,4.0,0.0,0,5,0.0,0,u
197,Oliver Sonne,Sonne,Burnley,3.8,0.3,322,419,1.3,128,a
198,Axel Tuanzebe,Tuanzebe,Burnley,3.9,1.2,2,1366,0.2,706,n
199,Joe Worrall,Worrall,Burnley,3.8,0.2,39,119,0.5,154,d
200,Jaidon Anthony,Anthony,Burnley,5.2,2.3,234,2901,1.7,1139,a
201,Manuel Benson Hedilazio,Benson,Burnley,5.4,0.0,0,2,0.0,0,u
202,Jacob Bruun Larsen,Bruun Larsen,Burnley,5.3,0.0,33,27,2.0,783,a
203,Enock Agyei,Boateng,Burnley,4.7,0.0,37,36,0.0,0,a
204,Darko Churlinov,Churlinov,Burnley,4.9,0.0,0,2,0.0,0,u
205,Josh Cullen,Cullen,Burnley,5.0,1.9,604,3371,2.5,1513,d
